timestamp,voltage,current,power
2024-10-25 08:27:46,522.43,0.11,0.01,0.995,0.009,0.0,256.12,256.04,2.051
2024-10-25 08:27:48,522.64,0.03,-0.04,0.996,0.002,0.004,255.44,256.27,2.05
2024-10-25 08:27:50,520.96,-0.39,0.19,0.995,0.031,0.016,256.22,256.04,2.047
2024-10-25 08:27:52,522.7,0.02,0.21,0.996,0.002,0.018,256.07,256.36,2.05
2024-10-25 08:31:35,528.47,-0.07,0.49,0.996,0.006,0.038,258.08,257.2,2.061
2024-10-25 08:31:37,525.88,-0.32,0.01,0.996,0.027,0.0,256.6,258.2,2.056
2024-10-25 08:31:39,525.29,-0.03,0.21,0.996,0.003,0.016,256.82,256.88,2.055
2024-10-25 08:31:41,527.64,-0.01,-0.19,0.996,0.001,0.016,257.0,257.15,2.06
2024-10-25 08:31:43,527.03,-0.02,-0.35,0.996,0.001,0.028,257.08,257.22,2.058
2024-10-25 08:31:45,523.28,-0.05,-0.09,0.996,0.004,0.007,256.99,256.94,2.053
2024-10-25 08:31:48,524.13,-0.05,-0.13,0.995,0.004,0.01,256.82,257.57,2.054
2024-10-25 08:31:50,525.12,0.42,-0.13,0.995,0.032,0.009,257.13,257.15,2.054
2024-10-25 08:31:52,525.53,-0.26,-0.08,0.995,0.02,0.006,256.36,256.7,2.056
2024-10-25 08:31:54,528.12,0.38,0.15,0.996,0.032,0.012,256.9,256.4,2.057
2024-10-25 08:31:56,526.96,0.47,0.18,0.995,0.035,0.016,257.23,257.09,2.058
2024-10-25 08:31:58,527.33,-0.2,0.02,0.995,0.017,0.002,257.08,257.17,2.057
2024-10-25 08:32:00,525.55,-0.31,-0.05,0.995,0.024,0.004,257.38,257.15,2.057
2024-10-25 08:32:02,526.9,-0.55,0.14,0.996,0.044,0.013,257.75,257.1,2.06
2024-10-25 08:32:04,525.54,-0.13,0.04,0.995,0.01,0.003,256.87,257.19,2.058
2024-10-25 08:32:06,526.65,0.19,0.11,0.995,0.015,0.01,257.2,257.16,2.06
2024-10-25 08:32:08,527.71,-0.29,-0.24,0.995,0.023,0.021,257.27,256.29,2.059
2024-10-25 08:32:11,527.5,-0.12,-0.2,0.995,0.01,0.017,257.35,257.54,2.059
2024-10-25 08:32:13,527.0,-0.16,-0.28,0.995,0.012,0.025,258.09,258.28,2.057
2024-10-25 08:32:15,526.51,0.1,0.04,0.996,0.009,0.004,256.62,256.0,2.06
2024-10-25 08:32:17,525.24,0.03,0.21,0.996,0.002,0.017,258.0,257.61,2.059
2024-10-25 08:32:19,526.76,-0.34,-0.2,0.995,0.029,0.016,256.43,258.33,2.061
2024-10-25 08:32:21,527.71,-0.03,-0.13,0.995,0.002,0.01,257.34,256.54,2.057
2024-10-25 08:32:23,529.35,0.44,-0.35,0.995,0.037,0.028,256.57,257.02,2.061
2024-10-25 08:32:25,527.23,-0.14,-0.23,0.995,0.011,0.02,257.47,257.18,2.058
2024-10-25 08:32:27,526.92,-0.19,0.2,0.995,0.017,0.016,256.99,257.46,2.057
2024-10-25 08:32:29,525.11,-0.2,-0.08,0.996,0.017,0.007,257.27,257.02,2.056
2024-10-25 08:32:32,523.01,-0.34,0.24,0.996,0.028,0.019,256.17,256.8,2.053
2024-10-25 08:32:34,523.68,0.19,-0.15,0.995,0.016,0.013,256.56,257.0,2.055
2024-10-25 08:32:36,526.29,0.45,0.0,0.995,0.041,0.0,256.45,256.6,2.053
2024-10-25 08:32:38,525.26,-0.07,0.43,0.996,0.006,0.034,256.5,257.36,2.053
2024-10-25 08:32:40,525.99,-0.06,0.48,0.996,0.005,0.043,257.37,256.57,2.055
2024-10-25 08:32:42,524.05,0.3,-0.13,0.996,0.027,0.009,256.71,257.97,2.053
2024-10-25 08:32:44,526.05,0.05,-0.21,0.995,0.005,0.019,256.88,256.11,2.058
2024-10-25 08:32:55,529.47,0.51,-0.17,0.995,0.038,0.012,258.01,257.68,2.061
2024-10-25 08:32:57,528.89,-0.3,-0.1,0.995,0.022,0.008,258.66,258.02,2.061
2024-10-25 08:32:59,528.58,-0.25,0.3,0.996,0.02,0.023,258.16,257.45,2.062
2024-10-25 08:33:02,527.55,-0.14,-0.18,0.995,0.012,0.015,258.23,257.83,2.06
2024-10-25 08:33:04,529.64,0.41,-0.18,0.995,0.03,0.014,257.62,258.07,2.059
2024-10-25 08:33:06,526.98,-0.17,-0.49,0.995,0.014,0.037,257.07,257.34,2.057
2024-10-25 08:33:08,525.77,0.06,0.39,0.996,0.005,0.031,256.69,258.03,2.055
2024-10-25 08:33:10,526.72,0.33,0.15,0.996,0.026,0.012,256.54,257.98,2.058
2024-10-25 08:33:12,527.82,-0.05,-0.11,0.996,0.004,0.009,257.54,257.7,2.058
2024-10-25 08:33:14,527.18,-0.07,-0.28,0.995,0.005,0.02,256.43,257.12,2.057
2024-10-25 08:33:16,524.8,0.36,0.02,0.995,0.03,0.001,256.84,256.74,2.055
2024-10-25 08:33:18,524.23,-0.1,-0.02,0.996,0.009,0.002,256.9,256.85,2.055
2024-10-25 08:33:20,524.26,0.08,0.04,0.996,0.006,0.003,257.22,256.77,2.054
2024-10-25 08:33:22,528.99,0.18,0.24,0.995,0.014,0.017,257.03,257.87,2.06
2024-10-25 08:33:25,528.67,-0.11,-0.62,0.995,0.009,0.046,258.02,257.45,2.061
2024-10-25 08:33:27,525.61,0.32,0.04,0.995,0.026,0.003,256.64,256.44,2.055
2024-10-25 08:33:29,526.15,0.06,0.39,0.995,0.005,0.033,257.05,257.19,2.058
2024-10-25 08:33:31,527.22,-0.24,0.05,0.995,0.018,0.004,256.49,257.1,2.055
2024-10-25 08:33:33,523.72,0.42,-0.26,0.995,0.033,0.02,256.51,256.16,2.055
2024-10-25 08:33:35,524.15,0.01,-0.45,0.995,0.001,0.033,256.92,257.2,2.055
2024-10-25 08:33:37,525.97,0.11,0.37,0.996,0.009,0.031,257.19,256.83,2.056
2024-10-25 08:33:39,526.9,0.18,0.18,0.996,0.014,0.015,257.07,257.22,2.059
2024-10-25 08:33:41,526.48,0.45,0.44,0.995,0.035,0.032,256.72,256.54,2.057
2024-10-25 08:33:43,526.28,-0.19,-0.22,0.996,0.014,0.017,256.98,256.88,2.055
2024-10-25 08:33:46,523.72,-0.09,-0.06,0.995,0.008,0.005,256.68,256.8,2.053
2024-10-25 08:33:48,526.77,0.32,0.13,0.995,0.027,0.01,256.86,257.75,2.057
2024-10-25 08:33:50,526.65,0.06,-0.27,0.996,0.005,0.021,257.13,256.9,2.058
2024-10-25 08:33:52,526.4,-0.03,-0.04,0.996,0.002,0.004,257.12,257.7,2.06
2024-10-25 08:33:54,525.79,0.29,-0.05,0.996,0.026,0.004,256.86,257.56,2.059
2024-10-25 08:47:35,531.52,-0.27,-0.29,0.995,0.023,0.022,258.5,259.1,2.067
2024-10-25 08:47:36,530.83,-0.13,0.21,0.995,0.012,0.018,259.21,258.87,2.067
2024-10-25 08:47:38,531.54,-0.14,0.12,0.995,0.011,0.01,258.19,258.56,2.067
2024-10-25 08:47:40,528.94,-0.1,0.02,0.995,0.008,0.001,257.79,258.68,2.063
2024-10-25 08:47:42,530.06,-0.03,0.19,0.995,0.002,0.015,257.31,258.19,2.066
2024-10-25 08:47:45,530.32,-0.26,0.02,0.996,0.02,0.002,258.1,259.16,2.063
2024-10-25 08:47:47,529.35,-0.07,0.18,0.995,0.005,0.014,257.94,258.26,2.062
2024-10-25 08:47:49,528.67,-0.07,0.39,0.995,0.006,0.029,257.41,258.53,2.068
2024-10-25 08:47:51,530.53,-0.08,0.12,0.995,0.006,0.01,258.09,258.74,2.065
2024-10-25 08:47:53,530.78,-0.56,0.14,0.995,0.045,0.011,258.38,258.54,2.066
2024-10-25 08:47:55,533.06,0.34,-0.43,0.995,0.026,0.034,258.65,258.36,2.068
2024-10-25 08:47:57,531.35,0.0,-0.04,0.995,0.0,0.003,258.8,258.59,2.067
2024-10-25 08:47:59,531.64,0.12,-0.15,0.996,0.009,0.011,258.2,258.31,2.066
2024-10-25 08:48:01,530.95,-0.31,-0.26,0.996,0.023,0.02,258.59,259.02,2.067
2024-10-25 08:48:04,531.56,-0.37,0.42,0.996,0.026,0.03,257.99,257.67,2.066
2024-10-25 08:48:06,530.19,0.02,-0.29,0.995,0.002,0.023,258.32,258.81,2.064
2024-10-25 08:48:08,529.07,0.35,-0.19,0.996,0.029,0.015,259.19,258.29,2.066
2024-10-25 08:48:10,531.58,0.02,0.03,0.994,0.002,0.002,258.13,258.7,2.066
2024-10-25 08:48:12,530.02,0.17,-0.4,0.995,0.013,0.032,258.16,257.77,2.063
2024-10-25 08:48:14,528.63,-0.37,-0.49,0.995,0.027,0.039,259.22,258.11,2.064
2024-10-25 08:48:16,529.35,-0.01,-0.15,0.996,0.001,0.012,257.49,257.83,2.062
2024-10-25 08:48:18,528.26,0.09,-0.25,0.996,0.007,0.02,258.07,258.29,2.061
2024-10-25 08:48:20,528.19,-0.08,-0.0,0.995,0.006,0.0,257.5,257.5,2.062
2024-10-25 08:48:23,528.52,0.23,-0.44,0.995,0.019,0.034,257.94,257.73,2.061
2024-10-25 08:48:25,528.76,-0.02,-0.15,0.995,0.002,0.01,257.97,257.9,2.06
2024-10-25 08:48:27,528.73,0.27,-0.11,0.995,0.019,0.01,257.64,257.36,2.06
2024-10-25 08:48:29,529.01,0.25,0.15,0.995,0.022,0.012,257.28,258.82,2.063
2024-10-25 08:48:31,528.37,-0.12,-0.62,0.996,0.01,0.05,257.98,257.29,2.062
2024-10-25 08:48:33,529.91,0.47,-0.26,0.995,0.041,0.021,257.33,258.04,2.063
2024-10-25 08:48:35,528.7,0.36,-0.08,0.995,0.028,0.006,258.22,257.48,2.062
2024-10-25 08:48:37,528.97,-0.25,0.18,0.996,0.018,0.015,257.23,257.57,2.06
2024-10-25 08:48:39,528.08,-0.26,0.16,0.995,0.02,0.013,257.83,258.04,2.062
2024-10-25 08:48:41,528.36,0.45,-0.21,0.995,0.036,0.017,256.82,258.6,2.059
2024-10-25 08:48:43,529.29,-0.25,0.03,0.996,0.019,0.003,257.48,257.85,2.061
2024-10-25 08:48:45,528.9,-0.26,0.45,0.996,0.019,0.036,257.41,258.87,2.062
2024-10-25 08:48:47,527.59,0.58,0.06,0.995,0.041,0.004,259.02,258.16,2.061
2024-10-25 08:48:49,528.62,-0.26,0.01,0.996,0.02,0.001,257.6,257.52,2.061
2024-10-25 08:48:52,527.71,-0.38,-0.32,0.996,0.029,0.025,257.94,258.54,2.061
2024-10-25 08:48:54,528.47,-0.23,0.01,0.995,0.017,0.001,258.52,257.33,2.06
2024-10-25 08:48:56,528.19,0.47,-0.17,0.996,0.035,0.013,258.78,258.13,2.063
2024-10-25 08:48:59,528.5,0.07,0.21,0.995,0.005,0.016,258.11,258.15,2.06
2024-10-25 08:49:01,528.65,-0.17,-0.02,0.995,0.013,0.002,258.2,259.03,2.064
2024-10-25 08:49:03,529.16,0.13,0.02,0.996,0.01,0.002,257.95,258.59,2.064
2024-10-25 08:49:05,530.18,0.06,0.04,0.996,0.005,0.003,258.27,257.95,2.064
2024-10-25 08:49:07,530.31,0.43,-0.54,0.995,0.031,0.043,257.96,258.09,2.064
2024-10-25 08:49:09,530.02,-0.18,0.17,0.996,0.013,0.014,258.94,259.09,2.064
2024-10-25 08:49:11,530.14,0.39,-0.16,0.996,0.031,0.014,258.53,257.98,2.066
2024-10-25 08:49:13,529.75,-0.26,0.21,0.995,0.02,0.016,258.9,258.35,2.064
